pref,city,2022-03-10
東京都,東京都,2702
東京都,港区,2702
神奈川県,神奈川県,5794
神奈川県,横浜市戸塚区,5794
滋賀県,滋賀県,442
滋賀県,大津市,86
滋賀県,彦根市,33
滋賀県,長浜市,39
滋賀県,近江八幡市,31
滋賀県,草津市,33
滋賀県,守山市,24
滋賀県,栗東市,14
滋賀県,甲賀市,29
滋賀県,野洲市,20
滋賀県,湖南市,29
滋賀県,高島市,11
滋賀県,東近江市,45
滋賀県,米原市,14
滋賀県,蒲生郡日野町,10
滋賀県,蒲生郡竜王町,7
滋賀県,愛知郡愛荘町,5
滋賀県,犬上郡豊郷町,2
滋賀県,犬上郡甲良町,5
滋賀県,犬上郡多賀町,5
京都府,京都府,665
京都府,京都市北区,33
京都府,京都市上京区,22
京都府,京都市左京区,46
京都府,京都市中京区,35
京都府,京都市東山区,33
京都府,京都市下京区,34
京都府,京都市南区,36
京都府,京都市右京区,44
京都府,京都市伏見区,53
京都府,京都市山科区,25
京都府,京都市西京区,37
京都府,福知山市,29
京都府,舞鶴市,29
京都府,綾部市,9
京都府,宇治市,22
京都府,宮津市,2
京都府,亀岡市,22
京都府,城陽市,17
京都府,向日市,13
京都府,長岡京市,19
京都府,八幡市,17
京都府,京田辺市,11
京都府,京丹後市,9
京都府,南丹市,12
京都府,木津川市,17
京都府,乙訓郡大山崎町,5
京都府,久世郡久御山町,8
京都府,綴喜郡井手町,4
京都府,綴喜郡宇治田原町,7
京都府,相楽郡笠置町,2
京都府,相楽郡和束町,1
京都府,相楽郡精華町,3
京都府,船井郡京丹波町,3
京都府,与謝郡与謝野町,6
大阪府,大阪府,2167
大阪府,大阪市都島区,22
大阪府,大阪市福島区,31
大阪府,大阪市此花区,38
大阪府,大阪市西区,46
大阪府,大阪市港区,27
大阪府,大阪市大正区,16
大阪府,大阪市天王寺区,27
大阪府,大阪市浪速区,35
大阪府,大阪市西淀川区,30
大阪府,大阪市東淀川区,41
大阪府,大阪市東成区,18
大阪府,大阪市生野区,25
大阪府,大阪市旭区,16
大阪府,大阪市城東区,29
大阪府,大阪市阿倍野区,27
大阪府,大阪市住吉区,27
大阪府,大阪市東住吉区,25
大阪府,大阪市西成区,28
大阪府,大阪市淀川区,52
大阪府,大阪市鶴見区,20
大阪府,大阪市住之江区,39
大阪府,大阪市平野区,35
大阪府,大阪市北区,117
大阪府,大阪市中央区,139
大阪府,堺市堺区,40
大阪府,堺市中区,27
大阪府,堺市東区,15
大阪府,堺市西区,33
大阪府,堺市南区,25
大阪府,堺市北区,25
大阪府,堺市美原区,9
大阪府,岸和田市,46
大阪府,豊中市,60
大阪府,池田市,21
大阪府,吹田市,55
大阪府,泉大津市,18
大阪府,高槻市,72
大阪府,貝塚市,24
大阪府,守口市,26
大阪府,枚方市,57
大阪府,茨木市,57
大阪府,八尾市,48
大阪府,泉佐野市,29
大阪府,富田林市,24
大阪府,寝屋川市,43
大阪府,河内長野市,37
大阪府,松原市,21
大阪府,大東市,16
大阪府,和泉市,46
大阪府,箕面市,22
大阪府,柏原市,18
大阪府,羽曳野市,28
大阪府,門真市,23
大阪府,摂津市,14
